subject	order	NR_R	TNT	trial	rt
19	2	2	1	5	502.4
19	2	2	1	5	444.1
19	2	2	1	5	413
19	2	2	1	6	NaN
19	2	2	1	6	NaN
19	2	2	1	6	265.4
19	2	2	1	6	414.5
19	2	2	1	6	444.9
19	2	2	1	6	398.4
19	2	2	1	6	346
19	2	2	1	6	479.7
19	2	2	2	1	555.5
19	2	2	2	1	606.6
19	2	2	2	1	572.9
19	2	2	2	1	631.3
19	2	2	2	1	480.4
19	2	2	2	1	NaN
19	2	2	2	1	569.6
19	2	2	2	1	436.9
19	2	2	2	2	409
19	2	2	2	2	485.5
19	2	2	2	2	484.8
19	2	2	2	2	489
19	2	2	2	2	477
19	2	2	2	2	505.4
19	2	2	2	2	574.4
19	2	2	2	2	526.9
19	2	2	2	3	484.6
19	2	2	2	3	468.6
19	2	2	2	3	NaN
19	2	2	2	3	454.7
19	2	2	2	3	444.2
19	2	2	2	3	497.2
19	2	2	2	3	511.4
19	2	2	2	3	575.9
19	2	2	2	4	503
19	2	2	2	4	599.9
19	2	2	2	4	402.9
19	2	2	2	4	521.5
19	2	2	2	4	482.4
19	2	2	2	4	477.9
19	2	2	2	4	551.5
19	2	2	2	4	428.1
19	2	2	2	5	467.2
19	2	2	2	5	458.8
19	2	2	2	5	583.7
19	2	2	2	5	522.6
19	2	2	2	5	373.4
19	2	2	2	5	529.9
19	2	2	2	5	644.4
19	2	2	2	5	524.6
19	2	2	2	6	600.1
19	2	2	2	6	609.8
19	2	2	2	6	612.4
19	2	2	2	6	475.7
19	2	2	2	6	555.2
19	2	2	2	6	469.7
19	2	2	2	6	505.5
19	2	2	2	6	592.8
22	2	1	1	1	503
22	2	1	1	1	378.5
22	2	1	1	1	359
22	2	1	1	1	337.8
22	2	1	1	1	397.8
22	2	1	1	1	392.9
22	2	1	1	1	NaN
22	2	1	1	1	349.9
22	2	1	1	2	333.9
22	2	1	1	2	451.9
22	2	1	1	2	510.7
22	2	1	1	2	341.3
22	2	1	1	2	430.6
22	2	1	1	2	346.4
22	2	1	1	2	366
22	2	1	1	2	592.6
22	2	1	1	3	360.5
22	2	1	1	3	309.3
22	2	1	1	3	347.4
22	2	1	1	3	570.8
22	2	1	1	3	291.8
22	2	1	1	3	591.9
22	2	1	1	3	340.8
22	2	1	1	3	300.1
22	2	1	1	4	635.5
22	2	1	1	4	470.5
22	2	1	1	4	305.7
22	2	1	1	4	NaN
22	2	1	1	4	405.9
22	2	1	1	4	352.8
22	2	1	1	4	487.7
22	2	1	1	4	519.5
22	2	1	1	5	487.9
22	2	1	1	5	401.2
22	2	1	1	5	441.1
22	2	1	1	5	388.5
22	2	1	1	5	NaN
22	2	1	1	5	369.3
22	2	1	1	5	445.7
22	2	1	1	5	400.9
22	2	1	1	6	394.7
22	2	1	1	6	341.7
22	2	1	1	6	457.4
22	2	1	1	6	519.9
22	2	1	1	6	303.6
22	2	1	1	6	297.6
22	2	1	1	6	344.6
22	2	1	1	6	405.2
22	2	1	2	1	585.6
22	2	1	2	1	447.9
22	2	1	2	1	350.1
22	2	1	2	1	519.4
22	2	1	2	1	370.4
22	2	1	2	1	386
22	2	1	2	1	443.1
22	2	1	2	1	429.9
22	2	1	2	2	581.9
22	2	1	2	2	493.9
22	2	1	2	2	425.9
22	2	1	2	2	468.6
22	2	1	2	2	466.6
22	2	1	2	2	390.1
22	2	1	2	2	431.9
22	2	1	2	2	514.6
22	2	1	2	3	481.4
22	2	1	2	3	543.1
22	2	1	2	3	437.9
22	2	1	2	3	479.7
22	2	1	2	3	448.9
22	2	1	2	3	507.3
22	2	1	2	3	550
22	2	1	2	3	472.7
22	2	1	2	4	NaN
22	2	1	2	4	570.9
22	2	1	2	4	495.1
22	2	1	2	4	454.4
22	2	1	2	4	473.3
22	2	1	2	4	418.5
22	2	1	2	4	485.4
22	2	1	2	4	515.9
22	2	1	2	5	565.8
22	2	1	2	5	463.7
22	2	1	2	5	530.1
22	2	1	2	5	NaN
22	2	1	2	5	572.4
22	2	1	2	5	463.9
22	2	1	2	5	418.7
22	2	1	2	5	478.8
22	2	1	2	6	418.5
22	2	1	2	6	425.6
22	2	1	2	6	422.8
22	2	1	2	6	NaN
22	2	1	2	6	389.3
22	2	1	2	6	425.7
22	2	1	2	6	549.9
22	2	1	2	6	377
22	2	2	1	1	379
22	2	2	1	1	551.1
22	2	2	1	1	432.4
22	2	2	1	1	339.6
22	2	2	1	1	492.7
22	2	2	1	1	306.3
22	2	2	1	1	365.5
22	2	2	1	1	NaN
22	2	2	1	2	500.7
22	2	2	1	2	497.4
22	2	2	1	2	500.7
22	2	2	1	2	445.5
22	2	2	1	2	445.1
22	2	2	1	2	546.6
22	2	2	1	2	531.3
22	2	2	1	2	396.8
22	2	2	1	3	467.6
22	2	2	1	3	351.4
22	2	2	1	3	535.1
22	2	2	1	3	358.8
22	2	2	1	3	449.9
22	2	2	1	3	330.3
22	2	2	1	3	492.7
22	2	2	1	3	505.1
22	2	2	1	4	402.1
22	2	2	1	4	528.9
22	2	2	1	4	415.9
22	2	2	1	4	468.8
22	2	2	1	4	394.4
22	2	2	1	4	433.6
22	2	2	1	4	425.5
22	2	2	1	4	374.8
22	2	2	1	5	439.7
22	2	2	1	5	496.2
22	2	2	1	5	NaN
22	2	2	1	5	371.6
22	2	2	1	5	380.5
22	2	2	1	5	585.6
22	2	2	1	5	443.4
22	2	2	1	5	504.8
22	2	2	1	6	351.8
22	2	2	1	6	NaN
22	2	2	1	6	406.5
22	2	2	1	6	415.9
22	2	2	1	6	681.8
22	2	2	1	6	529.4
22	2	2	1	6	387.6
22	2	2	1	6	513.3
22	2	2	2	1	522.4
22	2	2	2	1	604.6
22	2	2	2	1	471.8
22	2	2	2	1	436.9
22	2	2	2	1	480.6
22	2	2	2	1	570.9
22	2	2	2	1	351.9
22	2	2	2	1	819.4
22	2	2	2	2	535.5
22	2	2	2	2	NaN
22	2	2	2	2	796.9
22	2	2	2	2	539.9
22	2	2	2	2	491.3
22	2	2	2	2	521.2
22	2	2	2	2	448.9
22	2	2	2	2	525.2
22	2	2	2	3	428.6
22	2	2	2	3	497.5
22	2	2	2	3	547.2
22	2	2	2	3	586.1
22	2	2	2	3	492
22	2	2	2	3	447
22	2	2	2	3	516.8
22	2	2	2	3	648.1
22	2	2	2	4	444.8
22	2	2	2	4	404.3
22	2	2	2	4	465.9
22	2	2	2	4	392.8
22	2	2	2	4	646.1
22	2	2	2	4	636.9
22	2	2	2	4	691.3
22	2	2	2	4	684
22	2	2	2	5	528.8
22	2	2	2	5	529.1
22	2	2	2	5	455.8
22	2	2	2	5	433.9
22	2	2	2	5	525.8
22	2	2	2	5	638.8
22	2	2	2	5	460.1
22	2	2	2	5	549.9
22	2	2	2	6	554.7
22	2	2	2	6	699.9
22	2	2	2	6	NaN
22	2	2	2	6	512.6
22	2	2	2	6	785
22	2	2	2	6	481.4
22	2	2	2	6	676.5
22	2	2	2	6	575.1
23	1	1	1	1	NaN
23	1	1	1	1	397.4
23	1	1	1	1	NaN
23	1	1	1	1	NaN
23	1	1	1	1	354.6
23	1	1	1	1	NaN
23	1	1	1	1	NaN
23	1	1	1	1	NaN
23	1	1	1	2	NaN
23	1	1	1	2	NaN
23	1	1	1	2	572.2
23	1	1	1	2	NaN
23	1	1	1	2	502.8
23	1	1	1	2	381.2
23	1	1	1	2	392.5
23	1	1	1	2	NaN
23	1	1	1	3	NaN
23	1	1	1	3	304.7
23	1	1	1	3	NaN
23	1	1	1	3	NaN
23	1	1	1	3	388.5
23	1	1	1	3	372.4
23	1	1	1	3	NaN
23	1	1	1	3	369.4
23	1	1	1	4	NaN
23	1	1	1	4	NaN
23	1	1	1	4	NaN
23	1	1	1	4	NaN
23	1	1	1	4	NaN
23	1	1	1	4	NaN
23	1	1	1	4	551.9
23	1	1	1	4	433.2
23	1	1	1	5	523.8
23	1	1	1	5	381.7
23	1	1	1	5	NaN
23	1	1	1	5	384.9
23	1	1	1	5	371
23	1	1	1	5	NaN
23	1	1	1	5	NaN
23	1	1	1	5	594.9
23	1	1	1	6	NaN
23	1	1	1	6	NaN
23	1	1	1	6	NaN
23	1	1	1	6	421.8
23	1	1	1	6	522.7
23	1	1	1	6	NaN
23	1	1	1	6	NaN
23	1	1	1	6	NaN
23	1	1	2	1	551.9
23	1	1	2	1	430.4
23	1	1	2	1	NaN
23	1	1	2	1	366.9
23	1	1	2	1	388.1
23	1	1	2	1	577.4
23	1	1	2	1	616.9
23	1	1	2	1	443.1
23	1	1	2	2	352.9
23	1	1	2	2	373.8
23	1	1	2	2	374.5
23	1	1	2	2	406.8
23	1	1	2	2	344
23	1	1	2	2	460.1
23	1	1	2	2	388.8
23	1	1	2	2	424.5
23	1	1	2	3	434
23	1	1	2	3	395.4
23	1	1	2	3	372.8
23	1	1	2	3	431.5
23	1	1	2	3	419.9
23	1	1	2	3	397.6
23	1	1	2	3	465.8
23	1	1	2	3	384.5
23	1	1	2	4	397.8
23	1	1	2	4	487.9
23	1	1	2	4	371.9
23	1	1	2	4	325.8
23	1	1	2	4	355.1
23	1	1	2	4	390.9
23	1	1	2	4	351
23	1	1	2	4	333.4
23	1	1	2	5	411
23	1	1	2	5	447.9
23	1	1	2	5	610.4
23	1	1	2	5	477
23	1	1	2	5	433.4
23	1	1	2	5	NaN
23	1	1	2	5	382.6
23	1	1	2	5	359.7
23	1	1	2	6	314.1
23	1	1	2	6	401.7
23	1	1	2	6	344.9
23	1	1	2	6	317
23	1	1	2	6	435.8
23	1	1	2	6	475.1
23	1	1	2	6	308
23	1	1	2	6	406
23	1	2	1	1	NaN
23	1	2	1	1	NaN
23	1	2	1	1	NaN
23	1	2	1	1	NaN
23	1	2	1	1	NaN
23	1	2	1	1	NaN
23	1	2	1	1	575.5
23	1	2	1	1	413.9
23	1	2	1	2	NaN
23	1	2	1	2	NaN
23	1	2	1	2	467.8
23	1	2	1	2	NaN
23	1	2	1	2	655.4
23	1	2	1	2	349.8
23	1	2	1	2	NaN
23	1	2	1	2	NaN
23	1	2	1	3	419.8
23	1	2	1	3	NaN
23	1	2	1	3	NaN
23	1	2	1	3	337.8
23	1	2	1	3	502
23	1	2	1	3	NaN
23	1	2	1	3	331.6
23	1	2	1	3	NaN
23	1	2	1	4	NaN
23	1	2	1	4	NaN
23	1	2	1	4	NaN
23	1	2	1	4	NaN
23	1	2	1	4	NaN
23	1	2	1	4	NaN
23	1	2	1	4	542.8
23	1	2	1	4	349.8
23	1	2	1	5	492.6
23	1	2	1	5	402.4
23	1	2	1	5	NaN
23	1	2	1	5	NaN
23	1	2	1	5	437.9
23	1	2	1	5	NaN
23	1	2	1	5	NaN
23	1	2	1	5	NaN
23	1	2	1	6	NaN
23	1	2	1	6	483.9
23	1	2	1	6	475.8
23	1	2	1	6	NaN
23	1	2	1	6	NaN
23	1	2	1	6	420.3
23	1	2	1	6	NaN
23	1	2	1	6	NaN
23	1	2	2	1	394
23	1	2	2	1	379
23	1	2	2	1	396.5
23	1	2	2	1	410.4
23	1	2	2	1	563.5
23	1	2	2	1	400.8
23	1	2	2	1	515.6
23	1	2	2	1	432.9
23	1	2	2	2	463.7
23	1	2	2	2	626.4
23	1	2	2	2	NaN
23	1	2	2	2	437.7
23	1	2	2	2	394.5
23	1	2	2	2	679.8
23	1	2	2	2	465.7
23	1	2	2	2	449.4
23	1	2	2	3	462
23	1	2	2	3	403.8
23	1	2	2	3	468.3
23	1	2	2	3	360
23	1	2	2	3	407.1
23	1	2	2	3	346.9
23	1	2	2	3	379.1
23	1	2	2	3	455.8
23	1	2	2	4	604.4
23	1	2	2	4	439.9
23	1	2	2	4	426.8
23	1	2	2	4	435.5
23	1	2	2	4	358.7
23	1	2	2	4	407.1
23	1	2	2	4	414.7
23	1	2	2	4	382.9
23	1	2	2	5	697.3
23	1	2	2	5	598.1
23	1	2	2	5	569.8
23	1	2	2	5	315.8
23	1	2	2	5	448.8
23	1	2	2	5	402.2
23	1	2	2	5	679.8
23	1	2	2	5	405.5
23	1	2	2	6	356.8
23	1	2	2	6	388.2
23	1	2	2	6	382.7
23	1	2	2	6	315.6
23	1	2	2	6	480.1
23	1	2	2	6	377
23	1	2	2	6	403.9
23	1	2	2	6	733.8
24	1	1	1	1	950.4
24	1	1	1	1	811.9
24	1	1	1	1	846.9
24	1	1	1	1	1244.3
24	1	1	1	1	597.6
24	1	1	1	1	916.9
24	1	1	1	1	664.6
24	1	1	1	1	479.3
24	1	1	1	2	1008
24	1	1	1	2	532.7
24	1	1	1	2	NaN
24	1	1	1	2	650
24	1	1	1	2	630.3
24	1	1	1	2	771.6
24	1	1	1	2	674.2
24	1	1	1	2	626.9
24	1	1	1	3	695.1
24	1	1	1	3	406.2
24	1	1	1	3	688.1
24	1	1	1	3	1036.1
24	1	1	1	3	806.7
24	1	1	1	3	594.9
24	1	1	1	3	NaN
24	1	1	1	3	735.9
24	1	1	1	4	444.6
24	1	1	1	4	438.4
24	1	1	1	4	432
24	1	1	1	4	531.9
24	1	1	1	4	403.4
24	1	1	1	4	1102.8
24	1	1	1	4	664.6
24	1	1	1	4	1225.8
24	1	1	1	5	540.8
24	1	1	1	5	NaN
24	1	1	1	5	709.7
24	1	1	1	5	976.4
24	1	1	1	5	618.5
24	1	1	1	5	996.8
24	1	1	1	5	NaN
24	1	1	1	5	376.9
24	1	1	1	6	624.1
24	1	1	1	6	1282.8
24	1	1	1	6	1146.5
24	1	1	1	6	621.9
24	1	1	1	6	462.9
24	1	1	1	6	751.5
24	1	1	1	6	1157
24	1	1	1	6	490.8
24	1	1	2	1	1154
24	1	1	2	1	824.8
24	1	1	2	1	591.5
24	1	1	2	1	742.8
24	1	1	2	1	1184.4
24	1	1	2	1	849.9
24	1	1	2	1	1178.8
24	1	1	2	1	1054.5
24	1	1	2	2	789.7
24	1	1	2	2	646.8
24	1	1	2	2	673.8
24	1	1	2	2	971.9
24	1	1	2	2	636.8
24	1	1	2	2	758.4
24	1	1	2	2	573.9
24	1	1	2	2	716
24	1	1	2	3	580.8
24	1	1	2	3	736
24	1	1	2	3	NaN
24	1	1	2	3	898.4
24	1	1	2	3	713.4
24	1	1	2	3	1000.8
24	1	1	2	3	668.2
24	1	1	2	3	444.6
24	1	1	2	4	1156.8
24	1	1	2	4	946.4
24	1	1	2	4	NaN
24	1	1	2	4	1236.3
24	1	1	2	4	1147.9
24	1	1	2	4	905.6
24	1	1	2	4	978.9
24	1	1	2	4	646.3
24	1	1	2	5	787.5
24	1	1	2	5	764.8
24	1	1	2	5	NaN
24	1	1	2	5	666.9
24	1	1	2	5	486.7
24	1	1	2	5	967.5
24	1	1	2	5	NaN
24	1	1	2	5	860.9
24	1	1	2	6	656.5
24	1	1	2	6	1262.1
24	1	1	2	6	510.1
24	1	1	2	6	684.4
24	1	1	2	6	NaN
24	1	1	2	6	851.1
24	1	1	2	6	934.6
24	1	1	2	6	509.8
24	1	2	1	1	476.3
24	1	2	1	1	460.9
24	1	2	1	1	612.7
24	1	2	1	1	706.1
24	1	2	1	1	978.2
24	1	2	1	1	832
24	1	2	1	1	1301.9
24	1	2	1	1	551.1
24	1	2	1	2	NaN
24	1	2	1	2	527.7
24	1	2	1	2	574.4
24	1	2	1	2	1192.3
24	1	2	1	2	594.9
24	1	2	1	2	822.9
24	1	2	1	2	971.5
24	1	2	1	2	706.6
24	1	2	1	3	596.9
24	1	2	1	3	721.9
24	1	2	1	3	692.8
24	1	2	1	3	656.1
24	1	2	1	3	1295.8
24	1	2	1	3	1081.4
24	1	2	1	3	1086.7
24	1	2	1	3	1211.5
24	1	2	1	4	470.8
24	1	2	1	4	581.4
24	1	2	1	4	709.8
24	1	2	1	4	558.1
24	1	2	1	4	527.8
24	1	2	1	4	662.2
24	1	2	1	4	560.9
24	1	2	1	4	754.9
24	1	2	1	5	915.9
24	1	2	1	5	684.1
24	1	2	1	5	947.6
24	1	2	1	5	704.1
24	1	2	1	5	598.9
24	1	2	1	5	683.1
24	1	2	1	5	705.9
24	1	2	1	5	NaN
24	1	2	1	6	529.9
24	1	2	1	6	775.5
24	1	2	1	6	735.8
24	1	2	1	6	875.3
24	1	2	1	6	650
24	1	2	1	6	428.9
24	1	2	1	6	1011.5
24	1	2	1	6	529.1
24	1	2	2	1	836
24	1	2	2	1	995.8
24	1	2	2	1	612.7
24	1	2	2	1	697.4
24	1	2	2	1	738.9
24	1	2	2	1	778.6
24	1	2	2	1	759.9
24	1	2	2	1	905.3
24	1	2	2	2	NaN
24	1	2	2	2	1112.5
24	1	2	2	2	NaN
24	1	2	2	2	997.5
24	1	2	2	2	616.1
24	1	2	2	2	878.8
24	1	2	2	2	1029.5
24	1	2	2	2	990.1
24	1	2	2	3	935.7
24	1	2	2	3	911.5
24	1	2	2	3	NaN
24	1	2	2	3	746.1
24	1	2	2	3	765.9
24	1	2	2	3	909.5
24	1	2	2	3	892.4
24	1	2	2	3	806.9
24	1	2	2	4	632
24	1	2	2	4	1019
24	1	2	2	4	750.1
24	1	2	2	4	862.9
24	1	2	2	4	1235.1
24	1	2	2	4	1048.8
24	1	2	2	4	855
24	1	2	2	4	937.9
24	1	2	2	5	638
24	1	2	2	5	994.8
24	1	2	2	5	795.1
24	1	2	2	5	946.7
24	1	2	2	5	602.6
24	1	2	2	5	924.5
24	1	2	2	5	784.1
24	1	2	2	5	766.1
24	1	2	2	6	614.8
24	1	2	2	6	675.6
24	1	2	2	6	713.1
24	1	2	2	6	1180
24	1	2	2	6	1010.2
24	1	2	2	6	1261.8
24	1	2	2	6	660.9
24	1	2	2	6	691.3
25	2	1	1	1	442.2
25	2	1	1	1	NaN
25	2	1	1	1	477.5
25	2	1	1	1	420.7
25	2	1	1	1	471.1
25	2	1	1	1	487.1
25	2	1	1	1	401.1
25	2	1	1	1	372.9
25	2	1	1	2	400.6
25	2	1	1	2	441.7
25	2	1	1	2	458.9
25	2	1	1	2	406.1
25	2	1	1	2	473.8
25	2	1	1	2	479.1
25	2	1	1	2	452.9
25	2	1	1	2	401.9
25	2	1	1	3	410.3
25	2	1	1	3	464.7
25	2	1	1	3	501.6
25	2	1	1	3	471
25	2	1	1	3	443.9
25	2	1	1	3	444.9
25	2	1	1	3	371
25	2	1	1	3	489.8
25	2	1	1	4	514.1
25	2	1	1	4	436.4
25	2	1	1	4	478.8
25	2	1	1	4	361.9
25	2	1	1	4	486.7
25	2	1	1	4	420.9
25	2	1	1	4	446.8
25	2	1	1	4	426.6
25	2	1	1	5	448.1
25	2	1	1	5	422.8
25	2	1	1	5	411.6
25	2	1	1	5	435.4
25	2	1	1	5	435.2
25	2	1	1	5	400.3
25	2	1	1	5	416.1
25	2	1	1	5	372.7
25	2	1	1	6	415.9
25	2	1	1	6	374.8
25	2	1	1	6	507.3
25	2	1	1	6	472.8
25	2	1	1	6	452.9
25	2	1	1	6	475
25	2	1	1	6	342.9
25	2	1	1	6	374.7
25	2	1	2	1	632.9
25	2	1	2	1	NaN
25	2	1	2	1	443.9
25	2	1	2	1	461.9
25	2	1	2	1	445.1
25	2	1	2	1	493.4
25	2	1	2	1	494.5
25	2	1	2	1	NaN
25	2	1	2	2	482
25	2	1	2	2	397.1
25	2	1	2	2	446.6
25	2	1	2	2	654.7
25	2	1	2	2	411.8
25	2	1	2	2	445.6
25	2	1	2	2	467.4
25	2	1	2	2	NaN
25	2	1	2	3	412.7
25	2	1	2	3	433.8
25	2	1	2	3	509.9
25	2	1	2	3	484
25	2	1	2	3	498.4
25	2	1	2	3	481.4
25	2	1	2	3	585.9
25	2	1	2	3	405.2
25	2	1	2	4	608.4
25	2	1	2	4	482.7
25	2	1	2	4	505.1
25	2	1	2	4	387.4
25	2	1	2	4	549
25	2	1	2	4	350.1
25	2	1	2	4	487.8
25	2	1	2	4	463
25	2	1	2	5	412.8
25	2	1	2	5	445.6
25	2	1	2	5	442.8
25	2	1	2	5	594
25	2	1	2	5	600
25	2	1	2	5	408.8
25	2	1	2	5	440.7
25	2	1	2	5	462.4
25	2	1	2	6	355.9
25	2	1	2	6	489.7
25	2	1	2	6	389
25	2	1	2	6	671.8
25	2	1	2	6	387.6
25	2	1	2	6	541.5
25	2	1	2	6	374.5
25	2	1	2	6	434.1
25	2	2	1	1	NaN
25	2	2	1	1	609.9
25	2	2	1	1	500.4
25	2	2	1	1	545.1
25	2	2	1	1	510.9
25	2	2	1	1	498.8
25	2	2	1	1	493
25	2	2	1	1	441.6
25	2	2	1	2	597
25	2	2	1	2	497.9
25	2	2	1	2	422.3
25	2	2	1	2	480.6
25	2	2	1	2	494.9
25	2	2	1	2	464.8
25	2	2	1	2	441.1
25	2	2	1	2	452.8
25	2	2	1	3	592.8
25	2	2	1	3	428.8
25	2	2	1	3	538.8
25	2	2	1	3	567.8
25	2	2	1	3	563.3
25	2	2	1	3	469
25	2	2	1	3	450.7
25	2	2	1	3	475.7
25	2	2	1	4	472.7
25	2	2	1	4	367
25	2	2	1	4	517
25	2	2	1	4	453.3
25	2	2	1	4	448.8
25	2	2	1	4	NaN
25	2	2	1	4	446.6
25	2	2	1	4	498.9
25	2	2	1	5	530.2
25	2	2	1	5	422.9
25	2	2	1	5	NaN
25	2	2	1	5	578.9
25	2	2	1	5	522.1
25	2	2	1	5	495.4
25	2	2	1	5	515.9
25	2	2	1	5	482.8
25	2	2	1	6	465.8
25	2	2	1	6	496.1
25	2	2	1	6	512.1
25	2	2	1	6	471.1
25	2	2	1	6	402.4
25	2	2	1	6	390.8
25	2	2	1	6	455.9
25	2	2	1	6	538.8
25	2	2	2	1	655.6
25	2	2	2	1	516.4
25	2	2	2	1	NaN
25	2	2	2	1	475.8
25	2	2	2	1	573.8
25	2	2	2	1	620.7
25	2	2	2	1	543.9
25	2	2	2	1	623.3
25	2	2	2	2	NaN
25	2	2	2	2	692.1
25	2	2	2	2	490.4
25	2	2	2	2	556
25	2	2	2	2	581.8
25	2	2	2	2	671.1
25	2	2	2	2	541.6
25	2	2	2	2	666.9
25	2	2	2	3	499.1
25	2	2	2	3	493.8
25	2	2	2	3	549.9
25	2	2	2	3	686.1
25	2	2	2	3	523.9
25	2	2	2	3	434.4
25	2	2	2	3	584.7
25	2	2	2	3	422.1
25	2	2	2	4	582.3
25	2	2	2	4	645.6
25	2	2	2	4	610.2
25	2	2	2	4	606.5
25	2	2	2	4	616.1
25	2	2	2	4	466.8
25	2	2	2	4	507.8
25	2	2	2	4	597.4
25	2	2	2	5	500.1
25	2	2	2	5	554.1
25	2	2	2	5	472.6
25	2	2	2	5	664.1
25	2	2	2	5	592.4
25	2	2	2	5	507.4
25	2	2	2	5	683.8
25	2	2	2	5	679.9
25	2	2	2	6	521.9
25	2	2	2	6	540
25	2	2	2	6	736.8
25	2	2	2	6	704
25	2	2	2	6	570.8
25	2	2	2	6	509.4
25	2	2	2	6	545.3
25	2	2	2	6	526.1
26	2	1	1	1	619.4
26	2	1	1	1	705.5
26	2	1	1	1	688.9
26	2	1	1	1	618.5
26	2	1	1	1	617.1
26	2	1	1	1	512.7
26	2	1	1	1	597.7
26	2	1	1	1	344.9
26	2	1	1	2	351.9
26	2	1	1	2	314.9
26	2	1	1	2	720.8
26	2	1	1	2	513.9
26	2	1	1	2	431.2
26	2	1	1	2	NaN
26	2	1	1	2	565.2
26	2	1	1	2	546.1
26	2	1	1	3	534.4
26	2	1	1	3	445.8
26	2	1	1	3	NaN
26	2	1	1	3	632.6
26	2	1	1	3	818.9
26	2	1	1	3	790.4
26	2	1	1	3	NaN
26	2	1	1	3	604.4
26	2	1	1	4	707.4
26	2	1	1	4	688.9
26	2	1	1	4	NaN
26	2	1	1	4	510.9
26	2	1	1	4	684.6
26	2	1	1	4	868.6
26	2	1	1	4	528.9
26	2	1	1	4	636.1
26	2	1	1	5	412.5
26	2	1	1	5	514.6
26	2	1	1	5	690.9
26	2	1	1	5	293.5
26	2	1	1	5	582
26	2	1	1	5	585.6
26	2	1	1	5	562.6
26	2	1	1	5	614.1
26	2	1	1	6	925.8
26	2	1	1	6	485.9
26	2	1	1	6	513.4
26	2	1	1	6	635.9
26	2	1	1	6	642.4
26	2	1	1	6	530.9
26	2	1	1	6	533.9
26	2	1	1	6	471.1
26	2	1	2	1	472.4
26	2	1	2	1	725
26	2	1	2	1	NaN
26	2	1	2	1	552.8
26	2	1	2	1	482.7
26	2	1	2	1	915.5
26	2	1	2	1	686.8
26	2	1	2	1	605.7
26	2	1	2	2	1178.9
26	2	1	2	2	846.9
26	2	1	2	2	578.9
26	2	1	2	2	891.4
26	2	1	2	2	526.2
26	2	1	2	2	825.8
26	2	1	2	2	530.2
26	2	1	2	2	995.5
26	2	1	2	3	NaN
26	2	1	2	3	795.9
26	2	1	2	3	604.9
26	2	1	2	3	449.4
26	2	1	2	3	420.4
26	2	1	2	3	703
26	2	1	2	3	1256.8
26	2	1	2	3	684.9
26	2	1	2	4	742.5
26	2	1	2	4	1046
26	2	1	2	4	1290.1
26	2	1	2	4	760.6
26	2	1	2	4	628.1
26	2	1	2	4	601.1
26	2	1	2	4	772.8
26	2	1	2	4	907.4
26	2	1	2	5	855.2
26	2	1	2	5	628
26	2	1	2	5	596.5
26	2	1	2	5	NaN
26	2	1	2	5	474.1
26	2	1	2	5	547.8
26	2	1	2	5	470.9
26	2	1	2	5	1003.8
26	2	1	2	6	697.6
26	2	1	2	6	822.3
26	2	1	2	6	NaN
26	2	1	2	6	545.6
26	2	1	2	6	556.7
26	2	1	2	6	690.9
26	2	1	2	6	552.7
26	2	1	2	6	554.2
26	2	2	1	1	764.8
26	2	2	1	1	787.7
26	2	2	1	1	579.4
26	2	2	1	1	405.6
26	2	2	1	1	461.9
26	2	2	1	1	413.5
26	2	2	1	1	508.4
26	2	2	1	1	791.9
26	2	2	1	2	447.8
26	2	2	1	2	569.1
26	2	2	1	2	626.8
26	2	2	1	2	438.1
26	2	2	1	2	579.9
26	2	2	1	2	516.8
26	2	2	1	2	NaN
26	2	2	1	2	500.9
26	2	2	1	3	514.7
26	2	2	1	3	522.9
26	2	2	1	3	472.8
26	2	2	1	3	397.7
26	2	2	1	3	780.7
26	2	2	1	3	465.9
26	2	2	1	3	586.1
26	2	2	1	3	669.9
26	2	2	1	4	486.8
26	2	2	1	4	444.4
26	2	2	1	4	517.6
26	2	2	1	4	550.1
26	2	2	1	4	454
26	2	2	1	4	600.4
26	2	2	1	4	379.5
26	2	2	1	4	632.2
26	2	2	1	5	NaN
26	2	2	1	5	547.9
26	2	2	1	5	705.6
26	2	2	1	5	598.7
26	2	2	1	5	621.9
26	2	2	1	5	556.8
26	2	2	1	5	361
26	2	2	1	5	525.8
26	2	2	1	6	NaN
26	2	2	1	6	447.3
26	2	2	1	6	379.5
26	2	2	1	6	598.9
26	2	2	1	6	546.2
26	2	2	1	6	744.8
26	2	2	1	6	637.4
26	2	2	1	6	437.1
26	2	2	2	1	NaN
26	2	2	2	1	762.2
26	2	2	2	1	653.9
26	2	2	2	1	705.8
26	2	2	2	1	399.9
26	2	2	2	1	466.5
26	2	2	2	1	748.8
26	2	2	2	1	583.9
26	2	2	2	2	493.1
26	2	2	2	2	458.5
26	2	2	2	2	622.9
26	2	2	2	2	500.4
26	2	2	2	2	447.9
26	2	2	2	2	616.9
26	2	2	2	2	730.1
26	2	2	2	2	999.4
26	2	2	2	3	637.3
26	2	2	2	3	496.1
26	2	2	2	3	852.1
26	2	2	2	3	946.8
26	2	2	2	3	467.8
26	2	2	2	3	499.9
26	2	2	2	3	659.9
26	2	2	2	3	671.6
26	2	2	2	4	405.9
26	2	2	2	4	828.3
26	2	2	2	4	626.1
26	2	2	2	4	467.6
26	2	2	2	4	865.8
26	2	2	2	4	731.2
26	2	2	2	4	607.8
26	2	2	2	4	656.5
26	2	2	2	5	859.3
26	2	2	2	5	965.9
26	2	2	2	5	598.9
