subject	order	NR_R	TNT	trial	rt
1016	1	2	2	6	566
1017	1	1	1	1	568
1017	1	1	1	1	515.1
1017	1	1	1	1	515.7
1017	1	1	1	1	524.9
1017	1	1	1	1	687.8
1017	1	1	1	1	706.7
1017	1	1	1	1	NaN
1017	1	1	1	1	545.3
1017	1	1	1	2	648.5
1017	1	1	1	2	584.4
1017	1	1	1	2	641.3
1017	1	1	1	2	502.9
1017	1	1	1	2	573.5
1017	1	1	1	2	NaN
1017	1	1	1	2	630.7
1017	1	1	1	2	640.4
1017	1	1	1	3	466.2
1017	1	1	1	3	555
1017	1	1	1	3	578
1017	1	1	1	3	500.7
1017	1	1	1	3	566.3
1017	1	1	1	3	634.1
1017	1	1	1	3	578.8
1017	1	1	1	3	632.9
1017	1	1	1	4	605.8
1017	1	1	1	4	669.7
1017	1	1	1	4	596
1017	1	1	1	4	686.9
1017	1	1	1	4	563.1
1017	1	1	1	4	577.9
1017	1	1	1	4	631.9
1017	1	1	1	4	510.7
1017	1	1	1	5	563
1017	1	1	1	5	595.8
1017	1	1	1	5	NaN
1017	1	1	1	5	713
1017	1	1	1	5	568.2
1017	1	1	1	5	588.4
1017	1	1	1	5	604.4
1017	1	1	1	5	663.9
1017	1	1	1	6	NaN
1017	1	1	1	6	601.5
1017	1	1	1	6	744.1
1017	1	1	1	6	597
1017	1	1	1	6	549.1
1017	1	1	1	6	522.9
1017	1	1	1	6	541.7
1017	1	1	1	6	465.2
1017	1	1	2	1	670.1
1017	1	1	2	1	703.9
1017	1	1	2	1	802.8
1017	1	1	2	1	673
1017	1	1	2	1	578.1
1017	1	1	2	1	591.4
1017	1	1	2	1	610.5
1017	1	1	2	1	NaN
1017	1	1	2	2	639.2
1017	1	1	2	2	606.9
1017	1	1	2	2	631.6
1017	1	1	2	2	695.7
1017	1	1	2	2	748.4
1017	1	1	2	2	541.1
1017	1	1	2	2	570.7
1017	1	1	2	2	651.5
1017	1	1	2	3	683.3
1017	1	1	2	3	661.5
1017	1	1	2	3	734.6
1017	1	1	2	3	700.1
1017	1	1	2	3	414.5
1017	1	1	2	3	531.5
1017	1	1	2	3	473.1
1017	1	1	2	3	768.9
1017	1	1	2	4	785.9
1017	1	1	2	4	621.2
1017	1	1	2	4	660.5
1017	1	1	2	4	602.5
1017	1	1	2	4	585.9
1017	1	1	2	4	516.5
1017	1	1	2	4	545.7
1017	1	1	2	4	604.5
1017	1	1	2	5	520.2
1017	1	1	2	5	639.8
1017	1	1	2	5	655.1
1017	1	1	2	5	567.8
1017	1	1	2	5	759.3
1017	1	1	2	5	518.8
1017	1	1	2	5	615.4
1017	1	1	2	5	606.6
1017	1	1	2	6	686.7
1017	1	1	2	6	546
1017	1	1	2	6	479.5
1017	1	1	2	6	611.5
1017	1	1	2	6	626.6
1017	1	1	2	6	512.3
1017	1	1	2	6	NaN
1017	1	1	2	6	678.6
1017	1	2	1	1	773.2
1017	1	2	1	1	776.5
1017	1	2	1	1	824.6
1017	1	2	1	1	768.9
1017	1	2	1	1	786.3
1017	1	2	1	1	714
1017	1	2	1	1	NaN
1017	1	2	1	1	637.2
1017	1	2	1	2	693.2
1017	1	2	1	2	643.6
1017	1	2	1	2	646.6
1017	1	2	1	2	705
1017	1	2	1	2	NaN
1017	1	2	1	2	548.7
1017	1	2	1	2	624.8
1017	1	2	1	2	642.5
1017	1	2	1	3	568.6
1017	1	2	1	3	625.7
1017	1	2	1	3	675.9
1017	1	2	1	3	583.6
1017	1	2	1	3	688.2
1017	1	2	1	3	595.7
1017	1	2	1	3	591.7
1017	1	2	1	3	682.5
1017	1	2	1	4	619.6
1017	1	2	1	4	647.5
1017	1	2	1	4	650.3
1017	1	2	1	4	604.6
1017	1	2	1	4	667.4
1017	1	2	1	4	603.7
1017	1	2	1	4	644.2
1017	1	2	1	4	561.1
1017	1	2	1	5	666.2
1017	1	2	1	5	644.2
1017	1	2	1	5	592
1017	1	2	1	5	563.1
1017	1	2	1	5	662.4
1017	1	2	1	5	667.8
1017	1	2	1	5	733.2
1017	1	2	1	5	762.7
1017	1	2	1	6	NaN
1017	1	2	1	6	675.9
1017	1	2	1	6	667.6
1017	1	2	1	6	750.3
1017	1	2	1	6	649.9
1017	1	2	1	6	708.6
1017	1	2	1	6	679.1
1017	1	2	1	6	821.3
1017	1	2	2	1	NaN
1017	1	2	2	1	670.6
1017	1	2	2	1	723.6
1017	1	2	2	1	728.9
1017	1	2	2	1	704.6
1017	1	2	2	1	605.4
1017	1	2	2	1	651.1
1017	1	2	2	1	741.2
1017	1	2	2	2	721.3
1017	1	2	2	2	959
1017	1	2	2	2	748.4
1017	1	2	2	2	826.6
1017	1	2	2	2	740.5
1017	1	2	2	2	703.2
1017	1	2	2	2	690.5
1017	1	2	2	2	714.3
1017	1	2	2	3	750.1
1017	1	2	2	3	614.8
1017	1	2	2	3	865.4
1017	1	2	2	3	637.1
1017	1	2	2	3	655
1017	1	2	2	3	740.2
1017	1	2	2	3	639.2
1017	1	2	2	3	656.3
1017	1	2	2	4	916.7
1017	1	2	2	4	804.6
1017	1	2	2	4	783.7
1017	1	2	2	4	765
1017	1	2	2	4	591.4
1017	1	2	2	4	655.8
1017	1	2	2	4	NaN
1017	1	2	2	4	722.3
1017	1	2	2	5	656.2
1017	1	2	2	5	756.1
1017	1	2	2	5	568.4
1017	1	2	2	5	633
1017	1	2	2	5	585.6
1017	1	2	2	5	547.6
1017	1	2	2	5	606.3
1017	1	2	2	5	705.1
1017	1	2	2	6	615.5
1017	1	2	2	6	741.9
1017	1	2	2	6	716.9
1017	1	2	2	6	619
1017	1	2	2	6	791.1
1017	1	2	2	6	NaN
1017	1	2	2	6	715.6
1017	1	2	2	6	705.7
1019	2	1	1	1	767.3
1019	2	1	1	1	598.1
1019	2	1	1	1	671.5
1019	2	1	1	1	500.6
1019	2	1	1	1	440.1
1019	2	1	1	1	440.4
1019	2	1	1	1	406.3
1019	2	1	1	1	591.8
1019	2	1	1	2	364.9
1019	2	1	1	2	506
1019	2	1	1	2	457.6
1019	2	1	1	2	645.4
1019	2	1	1	2	524.4
1019	2	1	1	2	692.7
1019	2	1	1	2	492.6
1019	2	1	1	2	457.7
1019	2	1	1	3	529
1019	2	1	1	3	582.8
1019	2	1	1	3	444.3
1019	2	1	1	3	477.5
1019	2	1	1	3	669.3
1019	2	1	1	3	587.5
1019	2	1	1	3	766
1019	2	1	1	3	450
1019	2	1	1	4	764.6
1019	2	1	1	4	525.2
1019	2	1	1	4	619.3
1019	2	1	1	4	749.1
1019	2	1	1	4	518.5
1019	2	1	1	4	721.6
1019	2	1	1	4	452.4
1019	2	1	1	4	515.8
1019	2	1	1	5	413.2
1019	2	1	1	5	698.1
1019	2	1	1	5	NaN
1019	2	1	1	5	333.1
1019	2	1	1	5	431.3
1019	2	1	1	5	NaN
1019	2	1	1	5	668.8
1019	2	1	1	5	467.3
1019	2	1	1	6	530.6
1019	2	1	1	6	611.7
1019	2	1	1	6	419
1019	2	1	1	6	466.1
1019	2	1	1	6	358.3
1019	2	1	1	6	532.8
1019	2	1	1	6	366
1019	2	1	1	6	718.6
1019	2	1	2	1	511.4
1019	2	1	2	1	469.9
1019	2	1	2	1	400.4
1019	2	1	2	1	NaN
1019	2	1	2	1	688.6
1019	2	1	2	1	572.8
1019	2	1	2	1	392.3
1019	2	1	2	1	647.5
1019	2	1	2	2	502.7
1019	2	1	2	2	685.5
1019	2	1	2	2	561.2
1019	2	1	2	2	440.7
1019	2	1	2	2	436.9
1019	2	1	2	2	649.2
1019	2	1	2	2	414.8
1019	2	1	2	2	452.5
1019	2	1	2	3	521.2
1019	2	1	2	3	415.4
1019	2	1	2	3	533.1
1019	2	1	2	3	460.9
1019	2	1	2	3	369.1
1019	2	1	2	3	434.6
1019	2	1	2	3	566.6
1019	2	1	2	3	308.9
1019	2	1	2	4	391
1019	2	1	2	4	392.4
1019	2	1	2	4	NaN
1019	2	1	2	4	441.1
1019	2	1	2	4	421.9
1019	2	1	2	4	489.9
1019	2	1	2	4	342.3
1019	2	1	2	4	321.3
1019	2	1	2	5	301.8
1019	2	1	2	5	435.8
1019	2	1	2	5	540.9
1019	2	1	2	5	258.1
1019	2	1	2	5	268.5
1019	2	1	2	5	559
1019	2	1	2	5	323.1
1019	2	1	2	5	256.4
1019	2	1	2	6	563.8
1019	2	1	2	6	NaN
1019	2	1	2	6	446.1
1019	2	1	2	6	397.5
1019	2	1	2	6	585.5
1019	2	1	2	6	488.8
1019	2	1	2	6	565.8
1019	2	1	2	6	275.1
1019	2	2	1	1	NaN
1019	2	2	1	1	NaN
1019	2	2	1	1	679.7
1019	2	2	1	1	NaN
1019	2	2	1	1	538.8
1019	2	2	1	1	938.5
1019	2	2	1	1	534.1
1019	2	2	1	1	794.1
1019	2	2	1	2	528.1
1019	2	2	1	2	553.4
1019	2	2	1	2	360.9
1019	2	2	1	2	549.3
1019	2	2	1	2	544.8
1019	2	2	1	2	518.9
1019	2	2	1	2	678.3
1019	2	2	1	2	NaN
1019	2	2	1	3	790.2
1019	2	2	1	3	617
1019	2	2	1	3	551.3
1019	2	2	1	3	597.2
1019	2	2	1	3	616.4
1019	2	2	1	3	677.6
1019	2	2	1	3	474.3
1019	2	2	1	3	492.4
1019	2	2	1	4	716.1
1019	2	2	1	4	NaN
1019	2	2	1	4	491.8
1019	2	2	1	4	521.6
1019	2	2	1	4	744
1019	2	2	1	4	409.7
1019	2	2	1	4	555.2
1019	2	2	1	4	427
1019	2	2	1	5	413
1019	2	2	1	5	529.3
1019	2	2	1	5	NaN
1019	2	2	1	5	399.2
1019	2	2	1	5	847.6
1019	2	2	1	5	309.5
1019	2	2	1	5	635.2
1019	2	2	1	5	476.2
1019	2	2	1	6	502.4
1019	2	2	1	6	583.5
1019	2	2	1	6	442.4
1019	2	2	1	6	431.4
1019	2	2	1	6	484.9
1019	2	2	1	6	390.4
1019	2	2	1	6	541.6
1019	2	2	1	6	365.8
1019	2	2	2	1	NaN
1019	2	2	2	1	913.4
1019	2	2	2	1	679.8
1019	2	2	2	1	570
1019	2	2	2	1	353.4
1019	2	2	2	1	516.9
1019	2	2	2	1	897.8
1019	2	2	2	1	651.9
1019	2	2	2	2	605.6
1019	2	2	2	2	444.4
1019	2	2	2	2	473.1
1019	2	2	2	2	553.9
1019	2	2	2	2	NaN
1019	2	2	2	2	597.8
1019	2	2	2	2	753.7
1019	2	2	2	2	773.5
1019	2	2	2	3	438.5
1019	2	2	2	3	383.2
1019	2	2	2	3	410.1
1019	2	2	2	3	513.1
1019	2	2	2	3	471.4
1019	2	2	2	3	569.6
1019	2	2	2	3	621.3
1019	2	2	2	3	478.4
1019	2	2	2	4	632
1019	2	2	2	4	506.4
1019	2	2	2	4	552.2
1019	2	2	2	4	NaN
1019	2	2	2	4	584.3
1019	2	2	2	4	702.9
1019	2	2	2	4	480.1
1019	2	2	2	4	420.2
1019	2	2	2	5	426.8
1019	2	2	2	5	505
1019	2	2	2	5	609.8
1019	2	2	2	5	582.5
1019	2	2	2	5	471.9
1019	2	2	2	5	655
1019	2	2	2	5	551.3
1019	2	2	2	5	532.4
1019	2	2	2	6	482.7
1019	2	2	2	6	673.9
1019	2	2	2	6	473.4
1019	2	2	2	6	508.6
1019	2	2	2	6	453.9
1019	2	2	2	6	485.2
1019	2	2	2	6	280.8
1019	2	2	2	6	746.9
1020	1	1	1	1	NaN
1020	1	1	1	1	NaN
1020	1	1	1	1	NaN
1020	1	1	1	1	NaN
1020	1	1	1	1	594.6
1020	1	1	1	1	618.3
1020	1	1	1	1	724.9
1020	1	1	1	1	380.8
1020	1	1	1	2	614.2
1020	1	1	1	2	450
1020	1	1	1	2	509.9
1020	1	1	1	2	472.1
1020	1	1	1	2	338.3
1020	1	1	1	2	418.5
1020	1	1	1	2	301.2
1020	1	1	1	2	478.4
1020	1	1	1	3	466.1
1020	1	1	1	3	384.8
1020	1	1	1	3	326.6
1020	1	1	1	3	374.9
1020	1	1	1	3	455.3
1020	1	1	1	3	493.2
1020	1	1	1	3	501.9
1020	1	1	1	3	437.3
1020	1	1	1	4	313.9
1020	1	1	1	4	538
1020	1	1	1	4	449.3
1020	1	1	1	4	377.2
1020	1	1	1	4	251.5
1020	1	1	1	4	275.2
1020	1	1	1	4	481
1020	1	1	1	4	253.8
1020	1	1	1	5	314
1020	1	1	1	5	453
1020	1	1	1	5	544.6
1020	1	1	1	5	495.5
1020	1	1	1	5	602.1
1020	1	1	1	5	251
1020	1	1	1	5	272
1020	1	1	1	5	323.7
1020	1	1	1	6	210.6
1020	1	1	1	6	347.6
1020	1	1	1	6	327.9
1020	1	1	1	6	318.4
1020	1	1	1	6	372
1020	1	1	1	6	303
1020	1	1	1	6	498
1020	1	1	1	6	426.2
1020	1	1	2	1	NaN
1020	1	1	2	1	NaN
1020	1	1	2	1	748.4
1020	1	1	2	1	776.3
1020	1	1	2	1	612.5
1020	1	1	2	1	730.2
1020	1	1	2	1	548.7
1020	1	1	2	1	513.5
1020	1	1	2	2	537.7
1020	1	1	2	2	559.3
1020	1	1	2	2	485.7
1020	1	1	2	2	285.3
1020	1	1	2	2	584.5
1020	1	1	2	2	509.8
1020	1	1	2	2	479.3
1020	1	1	2	2	399.9
1020	1	1	2	3	436.9
1020	1	1	2	3	450.6
1020	1	1	2	3	495.8
1020	1	1	2	3	406.2
1020	1	1	2	3	440.9
1020	1	1	2	3	512.6
1020	1	1	2	3	453.6
1020	1	1	2	3	480.5
1020	1	1	2	4	660.1
1020	1	1	2	4	466.5
1020	1	1	2	4	434.8
1020	1	1	2	4	430
1020	1	1	2	4	396
1020	1	1	2	4	451.6
1020	1	1	2	4	485.6
1020	1	1	2	4	403.7
1020	1	1	2	5	435
1020	1	1	2	5	579.3
1020	1	1	2	5	505.9
1020	1	1	2	5	616.4
1020	1	1	2	5	425.6
1020	1	1	2	5	481.3
1020	1	1	2	5	433.4
1020	1	1	2	5	398.6
1020	1	1	2	6	290
1020	1	1	2	6	594.1
1020	1	1	2	6	506.7
1020	1	1	2	6	476.2
1020	1	1	2	6	NaN
1020	1	1	2	6	407.6
1020	1	1	2	6	370.9
1020	1	1	2	6	526.4
1020	1	2	1	1	339.8
1020	1	2	1	1	438.2
1020	1	2	1	1	307.6
1020	1	2	1	1	387.5
1020	1	2	1	1	324.8
1020	1	2	1	1	412.4
1020	1	2	1	1	NaN
1020	1	2	1	1	315.5
1020	1	2	1	2	469.5
1020	1	2	1	2	472.9
1020	1	2	1	2	508.2
1020	1	2	1	2	385.8
1020	1	2	1	2	NaN
1020	1	2	1	2	343.8
1020	1	2	1	2	364.4
1020	1	2	1	2	353.6
1020	1	2	1	3	470.7
1020	1	2	1	3	439.3
1020	1	2	1	3	376.2
1020	1	2	1	3	443.8
1020	1	2	1	3	412.1
1020	1	2	1	3	449.2
1020	1	2	1	3	356.6
1020	1	2	1	3	262.1
1020	1	2	1	4	356
1020	1	2	1	4	291.1
1020	1	2	1	4	234.1
1020	1	2	1	4	383.1
1020	1	2	1	4	305.8
1020	1	2	1	4	NaN
1020	1	2	1	4	352.4
1020	1	2	1	4	338.3
1020	1	2	1	5	428.6
1020	1	2	1	5	360.4
1020	1	2	1	5	448.8
1020	1	2	1	5	342.9
1020	1	2	1	5	336.8
1020	1	2	1	5	NaN
1020	1	2	1	5	467.7
1020	1	2	1	5	374.7
1020	1	2	1	6	530.6
1020	1	2	1	6	600.8
1020	1	2	1	6	426.5
1020	1	2	1	6	382
1020	1	2	1	6	487.1
1020	1	2	1	6	532.9
1020	1	2	1	6	557.6
1020	1	2	1	6	484.6
1020	1	2	2	1	704.6
1020	1	2	2	1	388.7
1020	1	2	2	1	512
1020	1	2	2	1	632.9
1020	1	2	2	1	364.2
1020	1	2	2	1	573.5
1020	1	2	2	1	594.5
1020	1	2	2	1	544.8
1020	1	2	2	2	509.9
1020	1	2	2	2	NaN
1020	1	2	2	2	431.2
1020	1	2	2	2	425
1020	1	2	2	2	508.4
1020	1	2	2	2	427.4
1020	1	2	2	2	416.1
1020	1	2	2	2	679
1020	1	2	2	3	421.9
1020	1	2	2	3	427.6
1020	1	2	2	3	672.3
1020	1	2	2	3	550.9
1020	1	2	2	3	563.5
1020	1	2	2	3	345.5
1020	1	2	2	3	454.2
1020	1	2	2	3	436.2
1020	1	2	2	4	632.7
1020	1	2	2	4	435.1
1020	1	2	2	4	NaN
1020	1	2	2	4	476.6
1020	1	2	2	4	512.3
1020	1	2	2	4	622.6
1020	1	2	2	4	552
1020	1	2	2	4	413.9
1020	1	2	2	5	448
1020	1	2	2	5	421.8
1020	1	2	2	5	499.3
1020	1	2	2	5	543.1
1020	1	2	2	5	615.6
1020	1	2	2	5	507.7
1020	1	2	2	5	475.9
1020	1	2	2	5	588.5
1020	1	2	2	6	381.3
1020	1	2	2	6	553.4
1020	1	2	2	6	427.8
1020	1	2	2	6	626.6
1020	1	2	2	6	445
1020	1	2	2	6	563.2
1020	1	2	2	6	430.1
1020	1	2	2	6	524.5
1021	2	1	1	1	552.9
1021	2	1	1	1	538.7
1021	2	1	1	1	691
1021	2	1	1	1	595.8
1021	2	1	1	1	584.6
1021	2	1	1	1	685.8
1021	2	1	1	1	495
1021	2	1	1	1	455.1
1021	2	1	1	2	587.8
1021	2	1	1	2	415.9
1021	2	1	1	2	545.8
1021	2	1	1	2	555.7
1021	2	1	1	2	728.1
1021	2	1	1	2	647
1021	2	1	1	2	588.2
1021	2	1	1	2	440
1021	2	1	1	3	430
1021	2	1	1	3	437
1021	2	1	1	3	592
1021	2	1	1	3	523
1021	2	1	1	3	NaN
1021	2	1	1	3	750.5
1021	2	1	1	3	403.9
1021	2	1	1	3	563.4
1021	2	1	1	4	557.6
1021	2	1	1	4	592
1021	2	1	1	4	497.7
1021	2	1	1	4	480.1
1021	2	1	1	4	522.2
1021	2	1	1	4	577.7
1021	2	1	1	4	491.2
1021	2	1	1	4	443.4
1021	2	1	1	5	586.4
1021	2	1	1	5	479.8
1021	2	1	1	5	618.2
1021	2	1	1	5	511.6
1021	2	1	1	5	459.1
1021	2	1	1	5	539.6
1021	2	1	1	5	485.5
1021	2	1	1	5	517.9
1021	2	1	1	6	515.1
1021	2	1	1	6	406.3
1021	2	1	1	6	609.7
1021	2	1	1	6	629
1021	2	1	1	6	552.3
1021	2	1	1	6	523.1
1021	2	1	1	6	748.6
1021	2	1	1	6	471.2
1021	2	1	2	1	581.4
1021	2	1	2	1	666.2
1021	2	1	2	1	625.8
1021	2	1	2	1	657.2
1021	2	1	2	1	NaN
1021	2	1	2	1	557.4
1021	2	1	2	1	621.8
1021	2	1	2	1	776.3
1021	2	1	2	2	545.4
1021	2	1	2	2	702.3
1021	2	1	2	2	466.3
1021	2	1	2	2	578
1021	2	1	2	2	532.4
1021	2	1	2	2	734.2
1021	2	1	2	2	598.3
1021	2	1	2	2	662.6
1021	2	1	2	3	562.4
1021	2	1	2	3	NaN
1021	2	1	2	3	531.5
1021	2	1	2	3	485.6
1021	2	1	2	3	534.1
1021	2	1	2	3	456.3
1021	2	1	2	3	477.9
1021	2	1	2	3	417.3
1021	2	1	2	4	572.4
1021	2	1	2	4	638.1
1021	2	1	2	4	NaN
1021	2	1	2	4	594
1021	2	1	2	4	603.7
1021	2	1	2	4	492.3
1021	2	1	2	4	555.8
1021	2	1	2	4	456.3
1021	2	1	2	5	566.7
1021	2	1	2	5	525.3
1021	2	1	2	5	463.6
1021	2	1	2	5	405.3
1021	2	1	2	5	564.7
1021	2	1	2	5	408.4
1021	2	1	2	5	501.7
1021	2	1	2	5	708.8
1021	2	1	2	6	491.3
1021	2	1	2	6	527.8
1021	2	1	2	6	514.8
1021	2	1	2	6	554.9
1021	2	1	2	6	529.1
1021	2	1	2	6	501.3
1021	2	1	2	6	671.5
1021	2	1	2	6	567
1021	2	2	1	1	NaN
1021	2	2	1	1	NaN
1021	2	2	1	1	770.1
1021	2	2	1	1	729.9
1021	2	2	1	1	662.5
1021	2	2	1	1	582.7
1021	2	2	1	1	624.8
1021	2	2	1	1	830.1
1021	2	2	1	2	611
1021	2	2	1	2	696
1021	2	2	1	2	719
1021	2	2	1	2	628.1
1021	2	2	1	2	623.5
1021	2	2	1	2	482.1
1021	2	2	1	2	562.3
1021	2	2	1	2	578.6
1021	2	2	1	3	555.4
1021	2	2	1	3	643.7
1021	2	2	1	3	555.5
1021	2	2	1	3	663.6
1021	2	2	1	3	388.9
1021	2	2	1	3	758.7
1021	2	2	1	3	652
1021	2	2	1	3	635.7
1021	2	2	1	4	531.2
1021	2	2	1	4	624.4
1021	2	2	1	4	536.4
1021	2	2	1	4	NaN
1021	2	2	1	4	816.4
1021	2	2	1	4	620.2
1021	2	2	1	4	514.7
1021	2	2	1	4	429
1021	2	2	1	5	461.4
1021	2	2	1	5	396.6
1021	2	2	1	5	582
1021	2	2	1	5	631.9
1021	2	2	1	5	1031.8
1021	2	2	1	5	785
1021	2	2	1	5	599.6
1021	2	2	1	5	595.2
1021	2	2	1	6	592.5
1021	2	2	1	6	459.2
1021	2	2	1	6	466.4
1021	2	2	1	6	539
1021	2	2	1	6	436.8
1021	2	2	1	6	762.2
1021	2	2	1	6	671.3
1021	2	2	1	6	NaN
1021	2	2	2	1	NaN
1021	2	2	2	1	680.3
1021	2	2	2	1	549.8
1021	2	2	2	1	702.4
1021	2	2	2	1	677.1
1021	2	2	2	1	826
1021	2	2	2	1	652.4
1021	2	2	2	1	532.7
1021	2	2	2	2	945.9
1021	2	2	2	2	730.5
1021	2	2	2	2	816.6
1021	2	2	2	2	553.2
1021	2	2	2	2	537.8
1021	2	2	2	2	630.9
1021	2	2	2	2	624.4
1021	2	2	2	2	673.6
1021	2	2	2	3	491.7
1021	2	2	2	3	482.8
1021	2	2	2	3	609.2
1021	2	2	2	3	601.8
1021	2	2	2	3	612
1021	2	2	2	3	628.8
1021	2	2	2	3	535.7
1021	2	2	2	3	594.5
1021	2	2	2	4	582.2
1021	2	2	2	4	NaN
1021	2	2	2	4	NaN
1021	2	2	2	4	625.5
1021	2	2	2	4	572
1021	2	2	2	4	471.4
1021	2	2	2	4	915.4
1021	2	2	2	4	NaN
1021	2	2	2	5	NaN
1021	2	2	2	5	548.4
1021	2	2	2	5	730.2
1021	2	2	2	5	520.9
1021	2	2	2	5	694.4
1021	2	2	2	5	685.5
1021	2	2	2	5	883.4
1021	2	2	2	5	665.9
1021	2	2	2	6	682.1
1021	2	2	2	6	620.3
1021	2	2	2	6	639.1
1021	2	2	2	6	623.3
1021	2	2	2	6	730.6
1021	2	2	2	6	535.7
1021	2	2	2	6	887
1021	2	2	2	6	729.1
1022	1	1	1	1	650.4
1022	1	1	1	1	NaN
1022	1	1	1	1	587.7
1022	1	1	1	1	474.5
1022	1	1	1	1	491.4
1022	1	1	1	1	501.7
1022	1	1	1	1	489.8
1022	1	1	1	1	1001.5
1022	1	1	1	2	458.1
1022	1	1	1	2	764.1
1022	1	1	1	2	519.2
1022	1	1	1	2	886.1
1022	1	1	1	2	440.7
1022	1	1	1	2	465.1
1022	1	1	1	2	468.5
1022	1	1	1	2	401.5
1022	1	1	1	3	NaN
1022	1	1	1	3	462.9
1022	1	1	1	3	460.8
1022	1	1	1	3	540.6
1022	1	1	1	3	1139.9
1022	1	1	1	3	467.5
1022	1	1	1	3	399.5
1022	1	1	1	3	431.6
1022	1	1	1	4	NaN
1022	1	1	1	4	631.8
1022	1	1	1	4	627.6
1022	1	1	1	4	457.2
1022	1	1	1	4	334.9
1022	1	1	1	4	444.2
1022	1	1	1	4	464.9
1022	1	1	1	4	1139.2
1022	1	1	1	5	567.5
1022	1	1	1	5	613.6
1022	1	1	1	5	677.2
1022	1	1	1	5	789.3
1022	1	1	1	5	544.6
1022	1	1	1	5	491.3
1022	1	1	1	5	484
1022	1	1	1	5	NaN
1022	1	1	1	6	NaN
1022	1	1	1	6	595.4
1022	1	1	1	6	763.1
1022	1	1	1	6	670.7
1022	1	1	1	6	995.6
1022	1	1	1	6	NaN
1022	1	1	1	6	NaN
1022	1	1	1	6	546.7
1022	1	1	2	1	898.3
1022	1	1	2	1	969.7
1022	1	1	2	1	817.4
1022	1	1	2	1	945.8
1022	1	1	2	1	747.7
1022	1	1	2	1	711.5
1022	1	1	2	1	656.4
1022	1	1	2	1	600.1
1022	1	1	2	2	732.1
1022	1	1	2	2	744.8
1022	1	1	2	2	735.5
1022	1	1	2	2	621.1
1022	1	1	2	2	616.8
1022	1	1	2	2	675.5
1022	1	1	2	2	NaN
1022	1	1	2	2	630.5
1022	1	1	2	3	578.2
1022	1	1	2	3	904.5
1022	1	1	2	3	741.6
1022	1	1	2	3	644.2
1022	1	1	2	3	1035.3
1022	1	1	2	3	564.2
1022	1	1	2	3	658.3
1022	1	1	2	3	632
1022	1	1	2	4	NaN
1022	1	1	2	4	1021.5
1022	1	1	2	4	779.9
1022	1	1	2	4	841.5
1022	1	1	2	4	997.9
1022	1	1	2	4	794.5
1022	1	1	2	4	909.8
1022	1	1	2	4	NaN
1022	1	1	2	5	739.8
1022	1	1	2	5	NaN
1022	1	1	2	5	1024.2
1022	1	1	2	5	647.6
1022	1	1	2	5	681.9
1022	1	1	2	5	643.9
1022	1	1	2	5	NaN
1022	1	1	2	5	1225.3
1022	1	1	2	6	NaN
1022	1	1	2	6	654
1022	1	1	2	6	931.9
1022	1	1	2	6	1080.3
1022	1	1	2	6	633.7
1022	1	1	2	6	550.7
1022	1	1	2	6	597.4
1022	1	1	2	6	906
1022	1	2	1	1	776
1022	1	2	1	1	404.3
1022	1	2	1	1	494.6
1022	1	2	1	1	486.6
1022	1	2	1	1	784.1
1022	1	2	1	1	621
1022	1	2	1	1	536.6
1022	1	2	1	1	694.6
1022	1	2	1	2	600.8
1022	1	2	1	2	925.6
1022	1	2	1	2	1163
1022	1	2	1	2	789.1
1022	1	2	1	2	443.4
1022	1	2	1	2	410.7
1022	1	2	1	2	402
1022	1	2	1	2	455.8
1022	1	2	1	3	559
1022	1	2	1	3	1075.2
1022	1	2	1	3	679.4
1022	1	2	1	3	446.1
1022	1	2	1	3	897.5
1022	1	2	1	3	516.5
1022	1	2	1	3	1148.4
1022	1	2	1	3	377.8
1022	1	2	1	4	607.1
1022	1	2	1	4	NaN
1022	1	2	1	4	640.8
1022	1	2	1	4	452.2
1022	1	2	1	4	689.9
1022	1	2	1	4	570.1
1022	1	2	1	4	NaN
1022	1	2	1	4	498.8
1022	1	2	1	5	923.5
1022	1	2	1	5	630.8
1022	1	2	1	5	494.4
1022	1	2	1	5	734.8
1022	1	2	1	5	449.5
1022	1	2	1	5	436.2
1022	1	2	1	5	1123.6
1022	1	2	1	5	NaN
1022	1	2	1	6	469.4
1022	1	2	1	6	645.2
1022	1	2	1	6	629.2
1022	1	2	1	6	358.8
1022	1	2	1	6	615.2
1022	1	2	1	6	531.9
1022	1	2	1	6	520.3
1022	1	2	1	6	637
1022	1	2	2	1	572.2
1022	1	2	2	1	608.3
1022	1	2	2	1	688.9
1022	1	2	2	1	722.3
1022	1	2	2	1	1320
1022	1	2	2	1	1058.3
1022	1	2	2	1	674.3
1022	1	2	2	1	NaN
1022	1	2	2	2	589.3
1022	1	2	2	2	583.3
1022	1	2	2	2	836.8
1022	1	2	2	2	586.6
1022	1	2	2	2	881.8
1022	1	2	2	2	735.8
1022	1	2	2	2	935.8
1022	1	2	2	2	744.8
1022	1	2	2	3	1006.7
1022	1	2	2	3	716.5
1022	1	2	2	3	914.9
1022	1	2	2	3	615.1
1022	1	2	2	3	565.8
1022	1	2	2	3	776.9
1022	1	2	2	3	746.8
1022	1	2	2	3	899.2
1022	1	2	2	4	NaN
1022	1	2	2	4	NaN
1022	1	2	2	4	672.1
1022	1	2	2	4	NaN
1022	1	2	2	4	1131.4
1022	1	2	2	4	1045
